Unnamed: 0,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
4911.0,19.0,Private,1047822.0,11th,7.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,<=50K
24770.0,24.0,Private,508548.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
12348.0,29.0,Private,39388.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43629.0,23.0,Private,146499.0,HS-grad,9.0,Separated,Machine-op-inspct,,White,Female,0.0,0.0,48.0,United-States,<=50K
37846.0,28.0,Private,202239.0,7th-8th,4.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
34008.0,27.0,Local-gov,199471.0,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
31817.0,21.0,Private,129674.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,48.0,Mexico,<=50K
3007.0,34.0,Private,159589.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
16066.0,46.0,Self-emp-inc,292569.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,7298.0,0.0,65.0,United-States,>50K
25160.0,34.0,Private,97723.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47910.0,57.0,Self-emp-not-inc,79539.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
9417.0,74.0,?,41737.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,2149.0,30.0,United-States,<=50K
29785.0,51.0,?,157327.0,5th-6th,3.0,Married-civ-spouse,?,Husband,Black,Male,0.0,0.0,8.0,United-States,<=50K
14896.0,34.0,Self-emp-not-inc,338042.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
23502.0,22.0,Private,64292.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25876.0,58.0,Local-gov,239405.0,5th-6th,3.0,Divorced,Other-service,Other-relative,Black,Female,0.0,0.0,40.0,Haiti,<=50K
6852.0,42.0,Local-gov,209818.0,Bachelors,13.0,Divorced,Prof-specialty,Other-relative,White,Female,0.0,0.0,55.0,United-States,<=50K
31145.0,37.0,Self-emp-inc,26698.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1485.0,44.0,United-States,>50K
22034.0,40.0,?,161285.0,Some-college,10.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K
7088.0,42.0,Private,111483.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
357.0,50.0,Self-emp-not-inc,165001.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,80.0,United-States,>50K
21603.0,19.0,Private,165115.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30813.0,27.0,Private,29523.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
4219.0,55.0,Private,188382.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
46553.0,23.0,Private,256278.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,0.0,0.0,30.0,El-Salvador,<=50K
29861.0,38.0,Self-emp-not-inc,112158.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
36895.0,27.0,Local-gov,,HS-grad,9.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
24258.0,67.0,?,157403.0,Prof-school,15.0,Married-civ-spouse,?,Husband,White,Male,6418.0,0.0,10.0,United-States,>50K
40663.0,27.0,Private,84977.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
10743.0,52.0,Federal-gov,198186.0,10th,6.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
37383.0,35.0,Private,169672.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38368.0,53.0,State-gov,105728.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,28.0,United-States,>50K
12609.0,55.0,Self-emp-not-inc,141122.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
234.0,80.0,Self-emp-not-inc,201092.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
38835.0,21.0,Private,322144.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
43045.0,20.0,State-gov,200819.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
33321.0,46.0,Private,173243.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45016.0,62.0,Private,155256.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
14031.0,24.0,Private,59792.0,Masters,14.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
23983.0,69.0,State-gov,34339.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28146.0,60.0,Private,82388.0,Some-college,10.0,Married-civ-spouse,Protective-serv,,White,Male,0.0,0.0,38.0,United-States,<=50K
7201.0,45.0,Private,72393.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
45991.0,67.0,?,201657.0,Bachelors,13.0,Divorced,?,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
14870.0,27.0,Local-gov,113054.0,Bachelors,13.0,Never-married,Protective-serv,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
21479.0,76.0,?,172637.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
4346.0,39.0,Self-emp-not-inc,113749.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45607.0,23.0,Private,55215.0,Bachelors,13.0,Never-married,Sales,Own-child,White,,0.0,0.0,55.0,United-States,<=50K
25483.0,33.0,Private,295649.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,China,<=50K
8998.0,28.0,Private,192237.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
8974.0,17.0,Private,35603.0,12th,8.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
16187.0,58.0,Private,126104.0,10th,6.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,65.0,United-States,<=50K
38601.0,42.0,Local-gov,109684.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,,35.0,United-States,<=50K
16635.0,59.0,?,372020.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39978.0,25.0,Private,174545.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,46.0,United-States,<=50K
6712.0,51.0,Self-emp-inc,119570.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
38994.0,61.0,Private,162397.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27516.0,35.0,Private,340260.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
12604.0,26.0,Private,50053.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,37.0,United-States,<=50K
2461.0,57.0,Private,62539.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,1876.0,38.0,United-States,<=50K
29779.0,63.0,?,247986.0,Prof-school,15.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
27817.0,63.0,Self-emp-not-inc,,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28817.0,35.0,Private,45607.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32066.0,47.0,Private,370119.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
21019.0,25.0,State-gov,129200.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
35872.0,41.0,Private,315834.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,40.0,United-States,<=50K
20370.0,23.0,Private,449432.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
35448.0,45.0,Federal-gov,106910.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
9393.0,69.0,Private,203313.0,7th-8th,4.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
8049.0,58.0,Self-emp-not-inc,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,32.0,United-States,>50K
31809.0,45.0,Self-emp-inc,121836.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,,Female,0.0,0.0,40.0,?,>50K
2605.0,42.0,Private,99373.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25306.0,27.0,Private,161683.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K
35569.0,48.0,Private,149640.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48239.0,45.0,Private,187901.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,,2258.0,44.0,United-States,>50K
26575.0,31.0,Private,102884.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23597.0,23.0,Private,287988.0,Some-college,10.0,,Adm-clerical,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
43293.0,21.0,Private,275190.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
7665.0,41.0,Private,302606.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
47412.0,17.0,Private,277541.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,5.0,United-States,<=50K
27208.0,54.0,Self-emp-not-inc,114520.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
14048.0,52.0,Private,335997.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,7688.0,0.0,38.0,United-States,>50K
11222.0,37.0,Private,112264.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
48643.0,63.0,Private,226422.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35142.0,53.0,Local-gov,324021.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,34.0,Private,238588.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,35.0,United-States,<=50K
36367.0,38.0,Private,273640.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
3469.0,29.0,Private,183523.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
22876.0,45.0,Self-emp-inc,191776.0,Masters,14.0,Divorced,Sales,Unmarried,White,Female,25236.0,0.0,42.0,United-States,>50K
42836.0,22.0,Private,127647.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,36.0,United-States,<=50K
11203.0,36.0,Private,165007.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,59.0,Private,170988.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
36854.0,22.0,Private,203182.0,Some-college,10.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,43.0,United-States,<=50K
528.0,55.0,Private,202652.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
4753.0,17.0,?,188758.0,10th,6.0,Never-married,?,Own-child,White,Male,0.0,0.0,14.0,United-States,<=50K
11456.0,50.0,Private,193081.0,Preschool,1.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,Haiti,<=50K
27358.0,36.0,Local-gov,410034.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
34837.0,26.0,State-gov,147719.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20.0,India,<=50K
11601.0,59.0,Self-emp-inc,132559.0,Doctorate,16.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,55.0,United-States,>50K
27223.0,63.0,Local-gov,152163.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42398.0,46.0,Private,63299.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,,0.0,50.0,United-States,<=50K
23891.0,35.0,Private,54317.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1672.0,50.0,United-States,<=50K
18767.0,75.0,?,164849.0,9th,5.0,Married-civ-spouse,?,Husband,,Male,1409.0,0.0,5.0,United-States,<=50K
17531.0,51.0,Self-emp-inc,229465.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
23619.0,27.0,Private,423250.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
34868.0,23.0,Private,157951.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
3037.0,54.0,?,99208.0,Preschool,1.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,16.0,United-States,<=50K
9825.0,25.0,Private,112835.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36756.0,19.0,Private,274830.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
20438.0,28.0,Private,152951.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
2248.0,21.0,Private,48121.0,,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46083.0,47.0,Private,359461.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
14566.0,24.0,Private,287357.0,11th,7.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
8461.0,34.0,Private,320077.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
21130.0,47.0,Self-emp-not-inc,83064.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
10019.0,42.0,Private,173981.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Italy,>50K
19772.0,33.0,Private,323619.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
17476.0,49.0,Local-gov,116892.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
13987.0,20.0,?,358355.0,12th,8.0,Never-married,?,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
4981.0,17.0,Private,205954.0,12th,8.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
14699.0,45.0,Private,142909.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27965.0,30.0,State-gov,312767.0,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
654.0,51.0,Local-gov,248327.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
644.0,32.0,Private,394708.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
8088.0,27.0,Private,116298.0,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44906.0,20.0,Private,247794.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,84.0,United-States,<=50K
22401.0,48.0,Federal-gov,205707.0,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,10520.0,0.0,50.0,United-States,>50K
24245.0,23.0,Private,361481.0,10th,6.0,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,40.0,?,<=50K
26462.0,43.0,Private,108945.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
6286.0,47.0,Private,126441.0,Some-college,10.0,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
10010.0,66.0,Private,172646.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1173.0,0.0,12.0,United-States,<=50K
37585.0,32.0,Private,184833.0,10th,6.0,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
21302.0,44.0,Private,173981.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22671.0,44.0,Self-emp-not-inc,315406.0,11th,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,88.0,United-States,<=50K
46830.0,31.0,Local-gov,189843.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,47.0,United-States,>50K
8943.0,47.0,State-gov,304512.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
42544.0,38.0,Private,32897.0,11th,7.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
28696.0,22.0,Private,347867.0,HS-grad,9.0,Married-spouse-absent,Sales,Not-in-family,White,Male,0.0,1719.0,40.0,United-States,<=50K
39363.0,38.0,Self-emp-not-inc,184456.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,3464.0,0.0,80.0,Italy,<=50K
7054.0,77.0,Self-emp-not-inc,161552.0,Preschool,1.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,
23784.0,51.0,Local-gov,146325.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
29551.0,41.0,Private,101593.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
16608.0,43.0,Private,187728.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,50.0,United-States,>50K
44605.0,32.0,Private,172375.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
41402.0,37.0,Private,178100.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
34473.0,35.0,Private,180988.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,39.0,United-States,<=50K
41092.0,47.0,Private,144844.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36293.0,18.0,Private,133654.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
43401.0,37.0,Private,112497.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
19521.0,34.0,Private,56883.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
48391.0,33.0,Private,263561.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
42616.0,26.0,Private,173593.0,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,20.0,Canada,<=50K
22619.0,34.0,Local-gov,167063.0,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,,United-States,<=50K
45665.0,55.0,Private,189719.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
8131.0,33.0,State-gov,35306.0,9th,5.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,44.0,United-States,<=50K
44313.0,20.0,Private,157595.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
10769.0,23.0,Private,607118.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,36.0,United-States,<=50K
34483.0,36.0,Private,93225.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
12820.0,52.0,Self-emp-not-inc,105010.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,30.0,United-States,<=50K
35267.0,33.0,Self-emp-not-inc,112952.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
6087.0,23.0,Private,358434.0,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
3953.0,63.0,Private,154526.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31221.0,53.0,Self-emp-not-inc,291755.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
30860.0,55.0,Private,197399.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,55.0,United-States,>50K
43459.0,34.0,Private,226883.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25432.0,20.0,Private,91939.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,1721.0,30.0,United-States,<=50K
46978.0,24.0,Private,241752.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35493.0,90.0,Private,139660.0,Some-college,10.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
17954.0,20.0,Private,180052.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
42197.0,30.0,Private,151001.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,Mexico,<=50K
2242.0,52.0,Self-emp-not-inc,100480.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,44.0,United-States,<=50K
1448.0,43.0,Private,214781.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,38.0,United-States,>50K
40015.0,28.0,Private,249541.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38846.0,53.0,Private,48641.0,12th,8.0,Never-married,Other-service,Not-in-family,Other,Female,0.0,0.0,35.0,United-States,<=50K
20449.0,23.0,Private,125491.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Vietnam,<=50K
7897.0,48.0,Private,123681.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37249.0,19.0,Private,405526.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20454.0,24.0,Private,122272.0,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
1177.0,58.0,?,230586.0,10th,6.0,Widowed,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
6341.0,36.0,Private,165473.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
39301.0,38.0,Private,107303.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
16591.0,26.0,Private,59306.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46808.0,40.0,Private,104892.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
13628.0,52.0,Private,158583.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,36.0,United-States,<=50K
23916.0,31.0,Private,156464.0,10th,6.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
41632.0,55.0,Private,189528.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
19233.0,22.0,?,35448.0,HS-grad,9.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,22.0,United-States,<=50K
15441.0,40.0,Federal-gov,105119.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11869.0,35.0,Private,241998.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
14998.0,33.0,Local-gov,189145.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
26324.0,28.0,Private,96226.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
10702.0,28.0,Private,46322.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,<=50K
